Rdzenie procesora,Przyspieszenie
7061,9.9872702,
7062,9.9872720,
7063,9.9872738,
7064,9.9872756,
7065,9.9872774,
7066,9.9872792,
7067,9.9872809,
7068,9.9872827,
7069,9.9872845,
7070,9.9872863,
7071,9.9872881,
7072,9.9872899,
7073,9.9872917,
7074,9.9872935,
7075,9.9872953,
7076,9.9872971,
7077,9.9872989,
7078,9.9873007,
7079,9.9873025,
7080,9.9873043,
7081,9.9873061,
7082,9.9873079,
7083,9.9873096,
7084,9.9873114,
7085,9.9873132,
7086,9.9873150,
7087,9.9873168,
7088,9.9873186,
7089,9.9873204,
7090,9.9873222,
7091,9.9873239,
7092,9.9873257,
7093,9.9873275,
7094,9.9873293,
7095,9.9873311,
7096,9.9873329,
7097,9.9873346,
7098,9.9873364,
7099,9.9873382,
7100,9.9873400,
7101,9.9873418,
7102,9.9873436,
7103,9.9873453,
7104,9.9873471,
7105,9.9873489,
7106,9.9873507,
7107,9.9873524,
7108,9.9873542,
7109,9.9873560,
7110,9.9873578,
7111,9.9873596,
7112,9.9873613,
7113,9.9873631,
7114,9.9873649,
7115,9.9873666,
7116,9.9873684,
7117,9.9873702,
7118,9.9873720,
7119,9.9873737,
7120,9.9873755,
7121,9.9873773,
7122,9.9873790,
7123,9.9873808,
7124,9.9873826,
7125,9.9873844,
7126,9.9873861,
7127,9.9873879,
7128,9.9873897,
7129,9.9873914,
7130,9.9873932,
7131,9.9873950,
7132,9.9873967,
7133,9.9873985,
7134,9.9874003,
7135,9.9874020,
7136,9.9874038,
7137,9.9874055,
7138,9.9874073,
7139,9.9874091,
7140,9.9874108,
7141,9.9874126,
7142,9.9874143,
7143,9.9874161,
7144,9.9874179,
7145,9.9874196,
7146,9.9874214,
7147,9.9874231,
7148,9.9874249,
7149,9.9874267,
7150,9.9874284,
7151,9.9874302,
7152,9.9874319,
7153,9.9874337,
7154,9.9874354,
7155,9.9874372,
7156,9.9874389,
7157,9.9874407,
7158,9.9874424,
7159,9.9874442,
7160,9.9874459,
7161,9.9874477,
7162,9.9874494,
7163,9.9874512,
7164,9.9874529,
7165,9.9874547,
7166,9.9874564,
7167,9.9874582,
7168,9.9874599,
7169,9.9874617,
7170,9.9874634,
7171,9.9874652,
7172,9.9874669,
7173,9.9874687,
7174,9.9874704,
7175,9.9874722,
7176,9.9874739,
7177,9.9874756,
7178,9.9874774,
7179,9.9874791,
7180,9.9874809,
7181,9.9874826,
7182,9.9874844,
7183,9.9874861,
7184,9.9874878,
7185,9.9874896,
7186,9.9874913,
7187,9.9874931,
7188,9.9874948,
7189,9.9874965,
7190,9.9874983,
7191,9.9875000,
7192,9.9875017,
7193,9.9875035,
7194,9.9875052,
7195,9.9875069,
7196,9.9875087,
7197,9.9875104,
7198,9.9875121,
7199,9.9875139,
7200,9.9875156,
7201,9.9875173,
7202,9.9875191,
7203,9.9875208,
7204,9.9875225,
7205,9.9875243,
7206,9.9875260,
7207,9.9875277,
7208,9.9875294,
7209,9.9875312,
7210,9.9875329,
7211,9.9875346,
7212,9.9875364,
7213,9.9875381,
7214,9.9875398,
7215,9.9875415,
7216,9.9875433,
7217,9.9875450,
7218,9.9875467,
7219,9.9875484,
7220,9.9875501,
7221,9.9875519,
7222,9.9875536,
7223,9.9875553,
7224,9.9875570,
7225,9.9875588,
7226,9.9875605,
7227,9.9875622,
7228,9.9875639,
7229,9.9875656,
7230,9.9875673,
7231,9.9875691,
7232,9.9875708,
7233,9.9875725,
7234,9.9875742,
7235,9.9875759,
7236,9.9875776,
7237,9.9875794,
7238,9.9875811,
7239,9.9875828,
7240,9.9875845,
7241,9.9875862,
7242,9.9875879,
7243,9.9875896,
7244,9.9875913,
7245,9.9875931,
7246,9.9875948,
7247,9.9875965,
7248,9.9875982,
7249,9.9875999,
7250,9.9876016,
7251,9.9876033,
7252,9.9876050,
7253,9.9876067,
7254,9.9876084,
7255,9.9876101,
7256,9.9876118,
7257,9.9876135,
7258,9.9876152,
7259,9.9876170,
7260,9.9876187,
7261,9.9876204,
7262,9.9876221,
7263,9.9876238,
7264,9.9876255,
7265,9.9876272,
7266,9.9876289,
7267,9.9876306,
7268,9.9876323,
7269,9.9876340,
7270,9.9876357,
7271,9.9876374,
7272,9.9876391,
7273,9.9876408,
7274,9.9876425,
7275,9.9876442,
7276,9.9876458,
7277,9.9876475,
7278,9.9876492,
7279,9.9876509,
7280,9.9876526,
7281,9.9876543,
7282,9.9876560,
7283,9.9876577,
7284,9.9876594,
7285,9.9876611,
7286,9.9876628,
7287,9.9876645,
7288,9.9876662,
7289,9.9876679,
7290,9.9876695,
7291,9.9876712,
7292,9.9876729,
7293,9.9876746,
7294,9.9876763,
7295,9.9876780,
7296,9.9876797,
7297,9.9876814,
7298,9.9876830,
7299,9.9876847,
7300,9.9876864,
7301,9.9876881,
7302,9.9876898,
7303,9.9876915,
7304,9.9876931,
7305,9.9876948,
7306,9.9876965,
7307,9.9876982,
7308,9.9876999,
7309,9.9877016,
7310,9.9877032,
7311,9.9877049,
7312,9.9877066,
7313,9.9877083,
7314,9.9877100,
7315,9.9877116,
7316,9.9877133,
7317,9.9877150,
7318,9.9877167,
7319,9.9877183,
7320,9.9877200,
7321,9.9877217,
7322,9.9877234,
7323,9.9877250,
7324,9.9877267,
7325,9.9877284,
7326,9.9877301,
7327,9.9877317,
7328,9.9877334,
7329,9.9877351,
7330,9.9877367,
7331,9.9877384,
7332,9.9877401,
7333,9.9877418,
7334,9.9877434,
7335,9.9877451,
7336,9.9877468,
7337,9.9877484,
7338,9.9877501,
7339,9.9877518,
7340,9.9877534,
7341,9.9877551,
7342,9.9877568,
7343,9.9877584,
7344,9.9877601,
7345,9.9877618,
7346,9.9877634,
7347,9.9877651,
7348,9.9877668,
7349,9.9877684,
7350,9.9877701,
7351,9.9877717,
7352,9.9877734,
7353,9.9877751,
7354,9.9877767,
7355,9.9877784,
7356,9.9877800,
7357,9.9877817,
7358,9.9877834,
7359,9.9877850,
7360,9.9877867,
7361,9.9877883,
7362,9.9877900,
7363,9.9877916,
7364,9.9877933,
7365,9.9877950,
7366,9.9877966,
7367,9.9877983,
7368,9.9877999,
7369,9.9878016,
7370,9.9878032,
7371,9.9878049,
7372,9.9878065,
7373,9.9878082,
7374,9.9878098,
7375,9.9878115,
7376,9.9878131,
7377,9.9878148,
7378,9.9878164,
7379,9.9878181,
7380,9.9878197,
7381,9.9878214,
7382,9.9878230,
7383,9.9878247,
7384,9.9878263,
7385,9.9878280,
7386,9.9878296,
7387,9.9878313,
7388,9.9878329,
7389,9.9878345,
7390,9.9878362,
7391,9.9878378,
7392,9.9878395,
7393,9.9878411,
7394,9.9878428,
7395,9.9878444,
7396,9.9878460,
7397,9.9878477,
7398,9.9878493,
7399,9.9878510,
7400,9.9878526,
7401,9.9878543,
7402,9.9878559,
7403,9.9878575,
7404,9.9878592,
7405,9.9878608,
7406,9.9878624,
7407,9.9878641,
7408,9.9878657,
7409,9.9878673,
7410,9.9878690,
7411,9.9878706,
7412,9.9878723,
7413,9.9878739,
7414,9.9878755,
7415,9.9878772,
7416,9.9878788,
7417,9.9878804,
7418,9.9878821,
7419,9.9878837,
7420,9.9878853,
7421,9.9878869,
7422,9.9878886,
7423,9.9878902,
7424,9.9878918,
7425,9.9878935,
7426,9.9878951,
7427,9.9878967,
7428,9.9878983,
7429,9.9879000,
7430,9.9879016,
7431,9.9879032,
7432,9.9879049,
7433,9.9879065,
7434,9.9879081,
7435,9.9879097,
7436,9.9879113,
7437,9.9879130,
7438,9.9879146,
7439,9.9879162,
7440,9.9879178,
7441,9.9879195,
7442,9.9879211,
7443,9.9879227,
7444,9.9879243,
7445,9.9879259,
7446,9.9879276,
7447,9.9879292,
7448,9.9879308,
7449,9.9879324,
7450,9.9879340,
7451,9.9879357,
7452,9.9879373,
7453,9.9879389,
7454,9.9879405,
7455,9.9879421,
7456,9.9879437,
7457,9.9879454,
7458,9.9879470,
7459,9.9879486,
7460,9.9879502,
7461,9.9879518,
7462,9.9879534,
7463,9.9879550,
7464,9.9879566,
7465,9.9879583,
7466,9.9879599,
7467,9.9879615,
7468,9.9879631,
7469,9.9879647,
7470,9.9879663,
7471,9.9879679,
7472,9.9879695,
7473,9.9879711,
7474,9.9879727,
7475,9.9879743,
7476,9.9879760,
7477,9.9879776,
7478,9.9879792,
7479,9.9879808,
7480,9.9879824,
7481,9.9879840,
7482,9.9879856,
7483,9.9879872,
7484,9.9879888,
7485,9.9879904,
7486,9.9879920,
7487,9.9879936,
7488,9.9879952,
7489,9.9879968,
7490,9.9879984,
7491,9.9880000,
7492,9.9880016,
7493,9.9880032,
7494,9.9880048,
7495,9.9880064,
7496,9.9880080,
7497,9.9880096,
7498,9.9880112,
7499,9.9880128,
7500,9.9880144,
7501,9.9880160,
7502,9.9880176,
7503,9.9880192,
7504,9.9880208,
7505,9.9880224,
7506,9.9880240,
7507,9.9880255,
7508,9.9880271,
7509,9.9880287,
7510,9.9880303,
7511,9.9880319,
7512,9.9880335,
7513,9.9880351,
7514,9.9880367,
7515,9.9880383,
7516,9.9880399,
7517,9.9880415,
7518,9.9880430,
7519,9.9880446,
7520,9.9880462,
7521,9.9880478,
7522,9.9880494,
7523,9.9880510,
7524,9.9880526,
7525,9.9880542,
7526,9.9880557,
7527,9.9880573,
7528,9.9880589,
7529,9.9880605,
7530,9.9880621,
7531,9.9880637,
7532,9.9880652,
7533,9.9880668,
7534,9.9880684,
7535,9.9880700,
7536,9.9880716,
7537,9.9880732,
7538,9.9880747,
7539,9.9880763,
7540,9.9880779,
7541,9.9880795,
7542,9.9880810,
7543,9.9880826,
7544,9.9880842,
7545,9.9880858,
7546,9.9880874,
7547,9.9880889,
7548,9.9880905,
7549,9.9880921,
7550,9.9880937,
7551,9.9880952,
7552,9.9880968,
7553,9.9880984,
7554,9.9881000,
7555,9.9881015,
7556,9.9881031,
7557,9.9881047,
7558,9.9881063,
7559,9.9881078,
7560,9.9881094,
7561,9.9881110,
7562,9.9881125,
7563,9.9881141,
7564,9.9881157,
7565,9.9881172,
7566,9.9881188,
7567,9.9881204,
7568,9.9881219,
7569,9.9881235,
7570,9.9881251,
7571,9.9881266,
7572,9.9881282,
7573,9.9881298,
7574,9.9881313,
7575,9.9881329,
7576,9.9881345,
7577,9.9881360,
7578,9.9881376,
7579,9.9881392,
7580,9.9881407,
7581,9.9881423,
7582,9.9881439,
7583,9.9881454,
7584,9.9881470,
7585,9.9881485,
7586,9.9881501,
7587,9.9881517,
7588,9.9881532,
7589,9.9881548,
7590,9.9881563,
7591,9.9881579,
7592,9.9881595,
7593,9.9881610,
7594,9.9881626,
7595,9.9881641,
7596,9.9881657,
7597,9.9881672,
7598,9.9881688,
7599,9.9881703,
7600,9.9881719,
7601,9.9881735,
7602,9.9881750,
7603,9.9881766,
7604,9.9881781,
7605,9.9881797,
7606,9.9881812,
7607,9.9881828,
7608,9.9881843,
7609,9.9881859,
7610,9.9881874,
7611,9.9881890,
7612,9.9881905,
7613,9.9881921,
7614,9.9881936,
7615,9.9881952,
7616,9.9881967,
7617,9.9881983,
7618,9.9881998,
7619,9.9882014,
7620,9.9882029,
7621,9.9882045,
7622,9.9882060,
7623,9.9882075,
7624,9.9882091,
7625,9.9882106,
7626,9.9882122,
7627,9.9882137,
7628,9.9882153,
7629,9.9882168,
7630,9.9882184,
7631,9.9882199,
7632,9.9882214,
7633,9.9882230,
7634,9.9882245,
7635,9.9882261,
7636,9.9882276,
7637,9.9882291,
7638,9.9882307,
7639,9.9882322,
7640,9.9882338,
7641,9.9882353,
7642,9.9882368,
7643,9.9882384,
7644,9.9882399,
7645,9.9882414,
7646,9.9882430,
7647,9.9882445,
7648,9.9882460,
7649,9.9882476,
7650,9.9882491,
7651,9.9882507,
7652,9.9882522,
7653,9.9882537,
7654,9.9882553,
7655,9.9882568,
7656,9.9882583,
7657,9.9882598,
7658,9.9882614,
7659,9.9882629,
7660,9.9882644,
7661,9.9882660,
7662,9.9882675,
7663,9.9882690,
7664,9.9882706,
7665,9.9882721,
7666,9.9882736,
7667,9.9882751,
7668,9.9882767,
7669,9.9882782,
7670,9.9882797,
7671,9.9882813,
7672,9.9882828,
7673,9.9882843,
7674,9.9882858,
7675,9.9882874,
7676,9.9882889,
7677,9.9882904,
7678,9.9882919,
7679,9.9882934,
7680,9.9882950,
7681,9.9882965,
7682,9.9882980,
7683,9.9882995,
7684,9.9883011,
7685,9.9883026,
7686,9.9883041,
7687,9.9883056,
7688,9.9883071,
7689,9.9883087,
7690,9.9883102,
7691,9.9883117,
7692,9.9883132,
7693,9.9883147,
7694,9.9883162,
7695,9.9883178,
7696,9.9883193,
7697,9.9883208,
7698,9.9883223,
7699,9.9883238,
7700,9.9883253,
7701,9.9883268,
7702,9.9883284,
7703,9.9883299,
7704,9.9883314,
7705,9.9883329,
7706,9.9883344,
7707,9.9883359,
7708,9.9883374,
7709,9.9883389,
7710,9.9883405,
7711,9.9883420,
7712,9.9883435,
7713,9.9883450,
7714,9.9883465,
7715,9.9883480,
7716,9.9883495,
7717,9.9883510,
7718,9.9883525,
7719,9.9883540,
7720,9.9883555,
7721,9.9883571,
7722,9.9883586,
7723,9.9883601,
7724,9.9883616,
7725,9.9883631,
7726,9.9883646,
7727,9.9883661,
7728,9.9883676,
7729,9.9883691,
7730,9.9883706,
7731,9.9883721,
7732,9.9883736,
7733,9.9883751,
7734,9.9883766,
7735,9.9883781,
7736,9.9883796,
7737,9.9883811,
7738,9.9883826,
7739,9.9883841,
7740,9.9883856,
7741,9.9883871,
7742,9.9883886,
7743,9.9883901,
7744,9.9883916,
7745,9.9883931,
7746,9.9883946,
7747,9.9883961,
7748,9.9883976,
7749,9.9883991,
7750,9.9884006,
7751,9.9884021,
7752,9.9884036,
7753,9.9884051,
7754,9.9884065,
7755,9.9884080,
7756,9.9884095,
7757,9.9884110,
7758,9.9884125,
7759,9.9884140,
7760,9.9884155,
7761,9.9884170,
7762,9.9884185,
7763,9.9884200,
7764,9.9884215,
7765,9.9884229,
7766,9.9884244,
7767,9.9884259,
7768,9.9884274,
7769,9.9884289,
7770,9.9884304,
7771,9.9884319,
7772,9.9884334,
7773,9.9884348,
7774,9.9884363,
7775,9.9884378,
7776,9.9884393,
7777,9.9884408,
7778,9.9884423,
7779,9.9884438,
7780,9.9884452,
7781,9.9884467,
7782,9.9884482,
7783,9.9884497,
7784,9.9884512,
7785,9.9884527,
7786,9.9884541,
7787,9.9884556,
7788,9.9884571,
7789,9.9884586,
7790,9.9884601,
7791,9.9884615,
7792,9.9884630,
7793,9.9884645,
7794,9.9884660,
7795,9.9884675,
7796,9.9884689,
7797,9.9884704,
7798,9.9884719,
7799,9.9884734,
7800,9.9884748,
7801,9.9884763,
7802,9.9884778,
7803,9.9884793,
7804,9.9884807,
7805,9.9884822,
7806,9.9884837,
7807,9.9884852,
7808,9.9884866,
7809,9.9884881,
7810,9.9884896,
7811,9.9884910,
7812,9.9884925,
7813,9.9884940,
7814,9.9884955,
7815,9.9884969,
7816,9.9884984,
7817,9.9884999,
7818,9.9885013,
7819,9.9885028,
7820,9.9885043,
7821,9.9885057,
7822,9.9885072,
7823,9.9885087,
7824,9.9885101,
7825,9.9885116,
7826,9.9885131,
7827,9.9885145,
7828,9.9885160,
7829,9.9885175,
7830,9.9885189,
7831,9.9885204,
7832,9.9885219,
7833,9.9885233,
7834,9.9885248,
7835,9.9885263,
7836,9.9885277,
7837,9.9885292,
7838,9.9885306,
7839,9.9885321,
7840,9.9885336,
7841,9.9885350,
7842,9.9885365,
7843,9.9885380,
7844,9.9885394,
7845,9.9885409,
7846,9.9885423,
7847,9.9885438,
7848,9.9885452,
7849,9.9885467,
7850,9.9885482,
7851,9.9885496,
7852,9.9885511,
7853,9.9885525,
7854,9.9885540,
7855,9.9885554,
7856,9.9885569,
7857,9.9885584,
7858,9.9885598,
7859,9.9885613,
7860,9.9885627,
7861,9.9885642,
7862,9.9885656,
7863,9.9885671,
7864,9.9885685,
7865,9.9885700,
7866,9.9885714,
7867,9.9885729,
7868,9.9885743,
7869,9.9885758,
7870,9.9885772,
7871,9.9885787,
7872,9.9885801,
7873,9.9885816,
7874,9.9885830,
7875,9.9885845,
7876,9.9885859,
7877,9.9885874,
7878,9.9885888,
7879,9.9885903,
7880,9.9885917,
7881,9.9885932,
7882,9.9885946,
7883,9.9885960,
7884,9.9885975,
7885,9.9885989,
7886,9.9886004,
7887,9.9886018,
7888,9.9886033,
7889,9.9886047,
7890,9.9886062,
7891,9.9886076,
7892,9.9886090,
7893,9.9886105,
7894,9.9886119,
7895,9.9886134,
7896,9.9886148,
7897,9.9886162,
7898,9.9886177,
7899,9.9886191,
7900,9.9886206,
7901,9.9886220,
7902,9.9886234,
7903,9.9886249,
7904,9.9886263,
7905,9.9886277,
7906,9.9886292,
7907,9.9886306,
7908,9.9886321,
7909,9.9886335,
7910,9.9886349,
7911,9.9886364,
7912,9.9886378,
7913,9.9886392,
7914,9.9886407,
7915,9.9886421,
7916,9.9886435,
7917,9.9886450,
7918,9.9886464,
7919,9.9886478,
7920,9.9886493,
7921,9.9886507,
7922,9.9886521,
7923,9.9886536,
7924,9.9886550,
7925,9.9886564,
7926,9.9886578,
7927,9.9886593,
7928,9.9886607,
7929,9.9886621,
7930,9.9886636,
7931,9.9886650,
7932,9.9886664,
7933,9.9886678,
7934,9.9886693,
7935,9.9886707,
7936,9.9886721,
7937,9.9886735,
7938,9.9886750,
7939,9.9886764,
7940,9.9886778,
7941,9.9886792,
7942,9.9886807,
7943,9.9886821,
7944,9.9886835,
7945,9.9886849,
7946,9.9886864,
7947,9.9886878,
7948,9.9886892,
7949,9.9886906,
7950,9.9886920,
7951,9.9886935,
7952,9.9886949,
7953,9.9886963,
7954,9.9886977,
7955,9.9886991,
7956,9.9887006,
7957,9.9887020,
7958,9.9887034,
7959,9.9887048,
7960,9.9887062,
7961,9.9887077,
7962,9.9887091,
7963,9.9887105,
7964,9.9887119,
7965,9.9887133,
7966,9.9887147,
7967,9.9887161,
7968,9.9887176,
7969,9.9887190,
7970,9.9887204,
7971,9.9887218,
7972,9.9887232,
7973,9.9887246,
7974,9.9887260,
7975,9.9887275,
7976,9.9887289,
7977,9.9887303,
7978,9.9887317,
7979,9.9887331,
7980,9.9887345,
7981,9.9887359,
7982,9.9887373,
7983,9.9887387,
7984,9.9887401,
7985,9.9887416,
7986,9.9887430,
7987,9.9887444,
7988,9.9887458,
7989,9.9887472,
7990,9.9887486,
7991,9.9887500,
7992,9.9887514,
7993,9.9887528,
7994,9.9887542,
7995,9.9887556,
7996,9.9887570,
7997,9.9887584,
7998,9.9887598,
7999,9.9887612,
8000,9.9887626,
8001,9.9887640,
8002,9.9887654,
8003,9.9887668,
8004,9.9887683,
8005,9.9887697,
8006,9.9887711,
8007,9.9887725,
8008,9.9887739,
8009,9.9887753,
8010,9.9887767,
8011,9.9887781,
8012,9.9887795,
8013,9.9887809,
8014,9.9887823,
8015,9.9887836,
8016,9.9887850,
8017,9.9887864,
8018,9.9887878,
8019,9.9887892,
8020,9.9887906,
8021,9.9887920,
8022,9.9887934,
8023,9.9887948,
8024,9.9887962,
8025,9.9887976,
8026,9.9887990,
8027,9.9888004,
8028,9.9888018,
8029,9.9888032,
8030,9.9888046,
8031,9.9888060,
8032,9.9888074,
8033,9.9888088,
8034,9.9888101,
8035,9.9888115,
8036,9.9888129,
8037,9.9888143,
8038,9.9888157,
8039,9.9888171,
8040,9.9888185,
8041,9.9888199,
8042,9.9888213,
8043,9.9888227,
8044,9.9888240,
8045,9.9888254,
8046,9.9888268,
8047,9.9888282,
8048,9.9888296,
8049,9.9888310,
8050,9.9888324,
8051,9.9888337,
8052,9.9888351,
8053,9.9888365,
8054,9.9888379,
8055,9.9888393,
8056,9.9888407,
8057,9.9888421,
8058,9.9888434,
8059,9.9888448,
8060,9.9888462,
8061,9.9888476,
8062,9.9888490,
8063,9.9888503,
8064,9.9888517,
8065,9.9888531,
8066,9.9888545,
8067,9.9888559,
8068,9.9888572,
8069,9.9888586,
8070,9.9888600,
8071,9.9888614,
8072,9.9888628,
8073,9.9888641,
8074,9.9888655,
8075,9.9888669,
8076,9.9888683,
8077,9.9888697,
8078,9.9888710,
8079,9.9888724,
8080,9.9888738,
8081,9.9888752,
8082,9.9888765,
8083,9.9888779,
8084,9.9888793,
8085,9.9888807,
8086,9.9888820,
8087,9.9888834,
8088,9.9888848,
8089,9.9888861,
8090,9.9888875,
8091,9.9888889,
8092,9.9888903,
8093,9.9888916,
8094,9.9888930,
8095,9.9888944,
8096,9.9888957,
8097,9.9888971,
8098,9.9888985,
8099,9.9888999,
8100,9.9889012,
8101,9.9889026,
8102,9.9889040,
8103,9.9889053,
8104,9.9889067,
8105,9.9889081,
8106,9.9889094,
8107,9.9889108,
8108,9.9889122,
8109,9.9889135,
8110,9.9889149,
8111,9.9889163,
8112,9.9889176,
8113,9.9889190,
8114,9.9889203,
8115,9.9889217,
8116,9.9889231,
8117,9.9889244,
8118,9.9889258,
8119,9.9889272,
8120,9.9889285,
8121,9.9889299,
8122,9.9889313,
8123,9.9889326,
8124,9.9889340,
8125,9.9889353,
8126,9.9889367,
8127,9.9889381,
8128,9.9889394,
8129,9.9889408,
8130,9.9889421,
8131,9.9889435,
8132,9.9889448,
8133,9.9889462,
8134,9.9889476,
8135,9.9889489,
8136,9.9889503,
8137,9.9889516,
8138,9.9889530,
8139,9.9889543,
8140,9.9889557,
8141,9.9889571,
8142,9.9889584,
8143,9.9889598,
8144,9.9889611,
8145,9.9889625,
8146,9.9889638,
8147,9.9889652,
8148,9.9889665,
8149,9.9889679,
8150,9.9889692,
8151,9.9889706,
8152,9.9889719,
8153,9.9889733,
8154,9.9889746,
8155,9.9889760,
8156,9.9889773,
8157,9.9889787,
8158,9.9889800,
8159,9.9889814,
8160,9.9889827,
8161,9.9889841,
8162,9.9889854,
8163,9.9889868,
8164,9.9889881,
8165,9.9889895,
8166,9.9889908,
8167,9.9889922,
8168,9.9889935,
8169,9.9889949,
8170,9.9889962,
8171,9.9889976,
8172,9.9889989,
8173,9.9890002,
8174,9.9890016,
8175,9.9890029,
8176,9.9890043,
8177,9.9890056,
8178,9.9890070,
8179,9.9890083,
8180,9.9890096,
8181,9.9890110,
8182,9.9890123,
8183,9.9890137,
8184,9.9890150,
8185,9.9890164,
8186,9.9890177,
8187,9.9890190,
8188,9.9890204,
8189,9.9890217,
8190,9.9890231,
8191,9.9890244,
8192,9.9890257,
